2,0,1000,1,GDOP, 1224460800.0
Time_ms,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Jerk_X,Jerk_Y,Jerk_Z,Lat,Long,Height,Heading,Elevation,Bank,Ang-vel_X,Ang-vel_Y,Ang-vel_Z,Ang-acc_X,Ang-acc_Y,Ang-acc_Z,Ant1_Pos_X,Ant1_Pos_Y,Ant1_Pos_Z,Ant1_Vel_X,Ant1_Vel_Y,Ant1_Vel_Z,Ant1_Acc_X,Ant1_Acc_Y,Ant1_Acc_Z,Ant1_Lat,Ant1_Long,Ant1_Height,Ant1_DOP
2683000,4050085.0472,-235539.2624,4905145.0277,-5.0440,7.3764,4.4886,0.000,0.000,0.000,0.000,0.000,0.000,0.88305889320,-0.05809118842,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4050085.0472,-235539.2624,4905145.0277,-5.0440,7.3764,4.4886,0.000,0.000,0.000,0.88305889320,-0.05809118842,50.0000,2.178
2684000,4050080.0032,-235531.8860,4905149.5163,-5.0440,7.3763,4.4886,0.000,0.000,0.000,0.000,0.000,0.000,0.88306000262,-0.05808944546,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4050080.0032,-235531.8860,4905149.5163,-5.0440,7.3763,4.4886,0.000,0.000,0.000,0.88306000262,-0.05808944546,50.0000,2.178
2685000,4050074.9593,-235524.5097,4905154.0050,-5.0440,7.3763,4.4886,0.000,0.000,0.000,0.000,0.000,0.000,0.88306111204,-0.05808770249,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4050074.9593,-235524.5097,4905154.0050,-5.0440,7.3763,4.4886,0.000,0.000,0.000,0.88306111204,-0.05808770249,50.0000,2.178
2686000,4050069.9153,-235517.1334,4905158.4936,-5.0440,7.3763,4.4886,0.000,0.000,0.000,0.000,0.000,0.000,0.88306222146,-0.05808595952,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4050069.9153,-235517.1334,4905158.4936,-5.0440,7.3763,4.4886,0.000,0.000,0.000,0.88306222146,-0.05808595952,50.0000,2.178
2687000,4050064.8713,-235509.7570,4905162.9822,-5.0440,7.3763,4.4886,0.000,0.000,0.000,0.000,0.000,0.000,0.88306333088,-0.05808421656,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4050064.8713,-235509.7570,4905162.9822,-5.0440,7.3763,4.4886,0.000,0.000,0.000,0.88306333088,-0.05808421656,50.0000,2.178
2688000,4050059.8272,-235502.3807,4905167.4708,-5.0440,7.3763,4.4886,0.000,0.000,0.000,0.000,0.000,0.000,0.88306444030,-0.05808247358,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4050059.8272,-235502.3807,4905167.4708,-5.0440,7.3763,4.4886,0.000,0.000,0.000,0.88306444030,-0.05808247358,50.0000,2.177
2689000,4050054.7832,-235495.0044,4905171.9594,-5.0441,7.3763,4.4886,0.000,0.000,0.000,0.000,0.000,0.000,0.88306554972,-0.05808073061,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4050054.7832,-235495.0044,4905171.9594,-5.0441,7.3763,4.4886,0.000,0.000,0.000,0.88306554972,-0.05808073061,50.0000,2.177
2690000,4050049.7391,-235487.6281,4905176.4481,-5.0441,7.3763,4.4886,0.000,0.000,0.000,0.000,0.000,0.000,0.88306665914,-0.05807898764,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4050049.7391,-235487.6281,4905176.4481,-5.0441,7.3763,4.4886,0.000,0.000,0.000,0.88306665914,-0.05807898764,50.0000,2.177
2691000,4050044.6950,-235480.2518,4905180.9367,-5.0441,7.3763,4.4886,0.000,0.000,0.000,0.000,0.000,0.000,0.88306776856,-0.05807724466,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4050044.6950,-235480.2518,4905180.9367,-5.0441,7.3763,4.4886,0.000,0.000,0.000,0.88306776856,-0.05807724466,50.0000,2.177
2692000,4050039.6509,-235472.8756,4905185.4253,-5.0441,7.3763,4.4886,0.000,0.000,0.000,0.000,0.000,0.000,0.88306887798,-0.05807550168,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4050039.6509,-235472.8756,4905185.4253,-5.0441,7.3763,4.4886,0.000,0.000,0.000,0.88306887798,-0.05807550168,50.0000,2.177
2693000,4050034.6068,-235465.4993,4905189.9138,-5.0441,7.3763,4.4886,0.000,0.000,0.000,0.000,0.000,0.000,0.88306998740,-0.05807375869,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4050034.6068,-235465.4993,4905189.9138,-5.0441,7.3763,4.4886,0.000,0.000,0.000,0.88306998740,-0.05807375869,50.0000,2.177
2694000,4050029.5627,-235458.1230,4905194.4024,-5.0441,7.3763,4.4886,0.000,0.000,0.000,0.000,0.000,0.000,0.88307109682,-0.05807201571,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4050029.5627,-235458.1230,4905194.4024,-5.0441,7.3763,4.4886,0.000,0.000,0.000,0.88307109682,-0.05807201571,50.0000,2.175
2695000,4050024.5185,-235450.7468,4905198.8910,-5.0442,7.3763,4.4886,0.000,0.000,0.000,0.000,0.000,0.000,0.88307220624,-0.05807027272,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4050024.5185,-235450.7468,4905198.8910,-5.0442,7.3763,4.4886,0.000,0.000,0.000,0.88307220624,-0.05807027272,50.0000,2.175
2696000,4050019.4743,-235443.3705,4905203.3796,-5.0442,7.3762,4.4886,0.000,0.000,0.000,0.000,0.000,0.000,0.88307331566,-0.05806852973,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4050019.4743,-235443.3705,4905203.3796,-5.0442,7.3762,4.4886,0.000,0.000,0.000,0.88307331566,-0.05806852973,50.0000,2.175
2697000,4050014.4301,-235435.9943,4905207.8681,-5.0442,7.3762,4.4886,0.000,0.000,0.000,0.000,0.000,0.000,0.88307442508,-0.05806678674,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4050014.4301,-235435.9943,4905207.8681,-5.0442,7.3762,4.4886,0.000,0.000,0.000,0.88307442508,-0.05806678674,50.0000,2.175
2698000,4050009.3859,-235428.6180,4905212.3567,-5.0442,7.3762,4.4886,0.000,0.000,0.000,0.000,0.000,0.000,0.88307553450,-0.05806504374,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4050009.3859,-235428.6180,4905212.3567,-5.0442,7.3762,4.4886,0.000,0.000,0.000,0.88307553450,-0.05806504374,50.0000,2.175
2699000,4050004.3417,-235421.2418,4905216.8453,-5.0442,7.3762,4.4886,0.000,0.000,0.000,0.000,0.000,0.000,0.88307664392,-0.05806330075,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4050004.3417,-235421.2418,4905216.8453,-5.0442,7.3762,4.4886,0.000,0.000,0.000,0.88307664392,-0.05806330075,50.0000,2.175
2700000,4049999.2975,-235413.8656,4905221.3338,-5.0443,7.3762,4.4885,0.000,0.000,0.000,0.000,0.000,0.000,0.88307775334,-0.05806155775,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049999.2975,-235413.8656,4905221.3338,-5.0443,7.3762,4.4885,0.000,0.000,0.000,0.88307775334,-0.05806155775,50.0000,2.174
2701000,4049994.2532,-235406.4894,4905225.8223,-5.0443,7.3762,4.4885,0.000,0.000,0.000,0.000,0.000,0.000,0.88307886276,-0.05805981474,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049994.2532,-235406.4894,4905225.8223,-5.0443,7.3762,4.4885,0.000,0.000,0.000,0.88307886276,-0.05805981474,50.0000,2.174
2702000,4049989.2089,-235399.1132,4905230.3109,-5.0443,7.3762,4.4885,0.000,0.000,0.000,0.000,0.000,0.000,0.88307997218,-0.05805807174,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049989.2089,-235399.1132,4905230.3109,-5.0443,7.3762,4.4885,0.000,0.000,0.000,0.88307997218,-0.05805807174,50.0000,2.174
2703000,4049984.1646,-235391.7370,4905234.7994,-5.0443,7.3762,4.4885,0.000,0.000,0.000,0.000,0.000,0.000,0.88308108160,-0.05805632873,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049984.1646,-235391.7370,4905234.7994,-5.0443,7.3762,4.4885,0.000,0.000,0.000,0.88308108160,-0.05805632873,50.0000,2.174
2704000,4049979.1203,-235384.3608,4905239.2879,-5.0443,7.3762,4.4885,0.000,0.000,0.000,0.000,0.000,0.000,0.88308219102,-0.05805458573,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049979.1203,-235384.3608,4905239.2879,-5.0443,7.3762,4.4885,0.000,0.000,0.000,0.88308219102,-0.05805458573,50.0000,2.174
2705000,4049974.0760,-235376.9847,4905243.7765,-5.0443,7.3762,4.4885,0.000,0.000,0.000,0.000,0.000,0.000,0.88308330044,-0.05805284271,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049974.0760,-235376.9847,4905243.7765,-5.0443,7.3762,4.4885,0.000,0.000,0.000,0.88308330044,-0.05805284271,50.0000,2.174
2706000,4049969.0316,-235369.6085,4905248.2650,-5.0444,7.3762,4.4885,0.000,0.000,0.000,0.000,0.000,0.000,0.88308440985,-0.05805109970,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049969.0316,-235369.6085,4905248.2650,-5.0444,7.3762,4.4885,0.000,0.000,0.000,0.88308440985,-0.05805109970,50.0000,2.173
2707000,4049963.9872,-235362.2324,4905252.7535,-5.0444,7.3761,4.4885,0.000,0.000,0.000,0.000,0.000,0.000,0.88308551927,-0.05804935668,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049963.9872,-235362.2324,4905252.7535,-5.0444,7.3761,4.4885,0.000,0.000,0.000,0.88308551927,-0.05804935668,50.0000,2.173
2708000,4049958.9428,-235354.8562,4905257.2420,-5.0444,7.3761,4.4885,0.000,0.000,0.000,0.000,0.000,0.000,0.88308662869,-0.05804761367,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049958.9428,-235354.8562,4905257.2420,-5.0444,7.3761,4.4885,0.000,0.000,0.000,0.88308662869,-0.05804761367,50.0000,2.173
2709000,4049953.8984,-235347.4801,4905261.7305,-5.0444,7.3761,4.4885,0.000,0.000,0.000,0.000,0.000,0.000,0.88308773811,-0.05804587065,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049953.8984,-235347.4801,4905261.7305,-5.0444,7.3761,4.4885,0.000,0.000,0.000,0.88308773811,-0.05804587065,50.0000,2.173
2710000,4049948.8540,-235340.1039,4905266.2190,-5.0444,7.3761,4.4885,0.000,0.000,0.000,0.000,0.000,0.000,0.88308884753,-0.05804412762,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049948.8540,-235340.1039,4905266.2190,-5.0444,7.3761,4.4885,0.000,0.000,0.000,0.88308884753,-0.05804412762,50.0000,2.173
2711000,4049943.8096,-235332.7278,4905270.7074,-5.0445,7.3761,4.4885,0.000,0.000,0.000,0.000,0.000,0.000,0.88308995695,-0.05804238460,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049943.8096,-235332.7278,4905270.7074,-5.0445,7.3761,4.4885,0.000,0.000,0.000,0.88308995695,-0.05804238460,50.0000,2.173
2712000,4049938.7651,-235325.3517,4905275.1959,-5.0445,7.3761,4.4885,0.000,0.000,0.000,0.000,0.000,0.000,0.88309106637,-0.05804064157,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049938.7651,-235325.3517,4905275.1959,-5.0445,7.3761,4.4885,0.000,0.000,0.000,0.88309106637,-0.05804064157,50.0000,2.171
2713000,4049933.7206,-235317.9756,4905279.6844,-5.0445,7.3761,4.4885,0.000,0.000,0.000,0.000,0.000,0.000,0.88309217579,-0.05803889854,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049933.7206,-235317.9756,4905279.6844,-5.0445,7.3761,4.4885,0.000,0.000,0.000,0.88309217579,-0.05803889854,50.0000,2.171
2714000,4049928.6761,-235310.5995,4905284.1728,-5.0445,7.3761,4.4885,0.000,0.000,0.000,0.000,0.000,0.000,0.88309328521,-0.05803715551,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049928.6761,-235310.5995,4905284.1728,-5.0445,7.3761,4.4885,0.000,0.000,0.000,0.88309328521,-0.05803715551,50.0000,2.171
2715000,4049923.6316,-235303.2234,4905288.6613,-5.0445,7.3761,4.4885,0.000,0.000,0.000,0.000,0.000,0.000,0.88309439463,-0.05803541247,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049923.6316,-235303.2234,4905288.6613,-5.0445,7.3761,4.4885,0.000,0.000,0.000,0.88309439463,-0.05803541247,50.0000,2.171
2716000,4049918.5871,-235295.8473,4905293.1497,-5.0445,7.3761,4.4884,0.000,0.000,0.000,0.000,0.000,0.000,0.88309550405,-0.05803366944,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049918.5871,-235295.8473,4905293.1497,-5.0445,7.3761,4.4884,0.000,0.000,0.000,0.88309550405,-0.05803366944,50.0000,2.171
2717000,4049913.5425,-235288.4713,4905297.6382,-5.0446,7.3761,4.4884,0.000,0.000,0.000,0.000,0.000,0.000,0.88309661347,-0.05803192640,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049913.5425,-235288.4713,4905297.6382,-5.0446,7.3761,4.4884,0.000,0.000,0.000,0.88309661347,-0.05803192640,50.0000,2.171
2718000,4049908.4980,-235281.0952,4905302.1266,-5.0446,7.3761,4.4884,0.000,0.000,0.000,0.000,0.000,0.000,0.88309772289,-0.05803018336,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049908.4980,-235281.0952,4905302.1266,-5.0446,7.3761,4.4884,0.000,0.000,0.000,0.88309772289,-0.05803018336,50.0000,2.170
2719000,4049903.4534,-235273.7192,4905306.6151,-5.0446,7.3760,4.4884,0.000,0.000,0.000,0.000,0.000,0.000,0.88309883231,-0.05802844031,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049903.4534,-235273.7192,4905306.6151,-5.0446,7.3760,4.4884,0.000,0.000,0.000,0.88309883231,-0.05802844031,50.0000,2.170
2720000,4049898.4088,-235266.3431,4905311.1035,-5.0446,7.3760,4.4884,0.000,0.000,0.000,0.000,0.000,0.000,0.88309994173,-0.05802669726,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049898.4088,-235266.3431,4905311.1035,-5.0446,7.3760,4.4884,0.000,0.000,0.000,0.88309994173,-0.05802669726,50.0000,2.170
2721000,4049893.3642,-235258.9671,4905315.5919,-5.0446,7.3760,4.4884,0.000,0.000,0.000,0.000,0.000,0.000,0.88310105115,-0.05802495422,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049893.3642,-235258.9671,4905315.5919,-5.0446,7.3760,4.4884,0.000,0.000,0.000,0.88310105115,-0.05802495422,50.0000,2.170
2722000,4049888.3195,-235251.5911,4905320.0803,-5.0446,7.3760,4.4884,0.000,0.000,0.000,0.000,0.000,0.000,0.88310216057,-0.05802321117,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049888.3195,-235251.5911,4905320.0803,-5.0446,7.3760,4.4884,0.000,0.000,0.000,0.88310216057,-0.05802321117,50.0000,2.170
2723000,4049883.2749,-235244.2150,4905324.5687,-5.0447,7.3760,4.4884,0.000,0.000,0.000,0.000,0.000,0.000,0.88310326999,-0.05802146811,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049883.2749,-235244.2150,4905324.5687,-5.0447,7.3760,4.4884,0.000,0.000,0.000,0.88310326999,-0.05802146811,50.0000,2.170
2724000,4049878.2302,-235236.8390,4905329.0571,-5.0447,7.3760,4.4884,0.000,0.000,0.000,0.000,0.000,0.000,0.88310437941,-0.05801972506,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049878.2302,-235236.8390,4905329.0571,-5.0447,7.3760,4.4884,0.000,0.000,0.000,0.88310437941,-0.05801972506,50.0000,2.168
2725000,4049873.1855,-235229.4630,4905333.5455,-5.0447,7.3760,4.4884,0.000,0.000,0.000,0.000,0.000,0.000,0.88310548883,-0.05801798200,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049873.1855,-235229.4630,4905333.5455,-5.0447,7.3760,4.4884,0.000,0.000,0.000,0.88310548883,-0.05801798200,50.0000,2.168
2726000,4049868.1408,-235222.0870,4905338.0339,-5.0447,7.3760,4.4884,0.000,0.000,0.000,0.000,0.000,0.000,0.88310659825,-0.05801623894,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049868.1408,-235222.0870,4905338.0339,-5.0447,7.3760,4.4884,0.000,0.000,0.000,0.88310659825,-0.05801623894,50.0000,2.168
2727000,4049863.0961,-235214.7111,4905342.5223,-5.0447,7.3760,4.4884,0.000,0.000,0.000,0.000,0.000,0.000,0.88310770767,-0.05801449587,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049863.0961,-235214.7111,4905342.5223,-5.0447,7.3760,4.4884,0.000,0.000,0.000,0.88310770767,-0.05801449587,50.0000,2.168
2728000,4049858.0513,-235207.3351,4905347.0107,-5.0448,7.3760,4.4884,0.000,0.000,0.000,0.000,0.000,0.000,0.88310881709,-0.05801275281,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049858.0513,-235207.3351,4905347.0107,-5.0448,7.3760,4.4884,0.000,0.000,0.000,0.88310881709,-0.05801275281,50.0000,2.168
2729000,4049853.0066,-235199.9591,4905351.4991,-5.0448,7.3760,4.4884,0.000,0.000,0.000,0.000,0.000,0.000,0.88310992651,-0.05801100974,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049853.0066,-235199.9591,4905351.4991,-5.0448,7.3760,4.4884,0.000,0.000,0.000,0.88310992651,-0.05801100974,50.0000,2.168
2730000,4049847.9618,-235192.5832,4905355.9874,-5.0448,7.3760,4.4884,0.000,0.000,0.000,0.000,0.000,0.000,0.88311103593,-0.05800926667,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049847.9618,-235192.5832,4905355.9874,-5.0448,7.3760,4.4884,0.000,0.000,0.000,0.88311103593,-0.05800926667,50.0000,2.167
2731000,4049842.9170,-235185.2072,4905360.4758,-5.0448,7.3759,4.4884,0.000,0.000,0.000,0.000,0.000,0.000,0.88311214535,-0.05800752360,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049842.9170,-235185.2072,4905360.4758,-5.0448,7.3759,4.4884,0.000,0.000,0.000,0.88311214535,-0.05800752360,50.0000,2.167
2732000,4049837.8722,-235177.8313,4905364.9641,-5.0448,7.3759,4.4884,0.000,0.000,0.000,0.000,0.000,0.000,0.88311325477,-0.05800578053,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049837.8722,-235177.8313,4905364.9641,-5.0448,7.3759,4.4884,0.000,0.000,0.000,0.88311325477,-0.05800578053,50.0000,2.167
2733000,4049832.8273,-235170.4553,4905369.4525,-5.0448,7.3759,4.4883,0.000,0.000,0.000,0.000,0.000,0.000,0.88311436418,-0.05800403745,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049832.8273,-235170.4553,4905369.4525,-5.0448,7.3759,4.4883,0.000,0.000,0.000,0.88311436418,-0.05800403745,50.0000,2.167
2734000,4049827.7825,-235163.0794,4905373.9408,-5.0449,7.3759,4.4883,0.000,0.000,0.000,0.000,0.000,0.000,0.88311547360,-0.05800229437,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049827.7825,-235163.0794,4905373.9408,-5.0449,7.3759,4.4883,0.000,0.000,0.000,0.88311547360,-0.05800229437,50.0000,2.167
2735000,4049822.7376,-235155.7035,4905378.4292,-5.0449,7.3759,4.4883,0.000,0.000,0.000,0.000,0.000,0.000,0.88311658302,-0.05800055129,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049822.7376,-235155.7035,4905378.4292,-5.0449,7.3759,4.4883,0.000,0.000,0.000,0.88311658302,-0.05800055129,50.0000,2.167
2736000,4049817.6927,-235148.3276,4905382.9175,-5.0449,7.3759,4.4883,0.000,0.000,0.000,0.000,0.000,0.000,0.88311769244,-0.05799880820,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049817.6927,-235148.3276,4905382.9175,-5.0449,7.3759,4.4883,0.000,0.000,0.000,0.88311769244,-0.05799880820,50.0000,2.166
2737000,4049812.6478,-235140.9517,4905387.4058,-5.0449,7.3759,4.4883,0.000,0.000,0.000,0.000,0.000,0.000,0.88311880186,-0.05799706512,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049812.6478,-235140.9517,4905387.4058,-5.0449,7.3759,4.4883,0.000,0.000,0.000,0.88311880186,-0.05799706512,50.0000,2.166
2738000,4049807.6029,-235133.5758,4905391.8941,-5.0449,7.3759,4.4883,0.000,0.000,0.000,0.000,0.000,0.000,0.88311991128,-0.05799532203,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049807.6029,-235133.5758,4905391.8941,-5.0449,7.3759,4.4883,0.000,0.000,0.000,0.88311991128,-0.05799532203,50.0000,2.166
2739000,4049802.5580,-235126.1999,4905396.3824,-5.0450,7.3759,4.4883,0.000,0.000,0.000,0.000,0.000,0.000,0.88312102070,-0.05799357894,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049802.5580,-235126.1999,4905396.3824,-5.0450,7.3759,4.4883,0.000,0.000,0.000,0.88312102070,-0.05799357894,50.0000,2.166
2740000,4049797.5130,-235118.8240,4905400.8707,-5.0450,7.3759,4.4883,0.000,0.000,0.000,0.000,0.000,0.000,0.88312213012,-0.05799183584,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049797.5130,-235118.8240,4905400.8707,-5.0450,7.3759,4.4883,0.000,0.000,0.000,0.88312213012,-0.05799183584,50.0000,2.166
2741000,4049792.4680,-235111.4482,4905405.3590,-5.0450,7.3759,4.4883,0.000,0.000,0.000,0.000,0.000,0.000,0.88312323954,-0.05799009275,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049792.4680,-235111.4482,4905405.3590,-5.0450,7.3759,4.4883,0.000,0.000,0.000,0.88312323954,-0.05799009275,50.0000,2.166
2742000,4049787.4230,-235104.0723,4905409.8473,-5.0450,7.3759,4.4883,0.000,0.000,0.000,0.000,0.000,0.000,0.88312434896,-0.05798834965,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049787.4230,-235104.0723,4905409.8473,-5.0450,7.3759,4.4883,0.000,0.000,0.000,0.88312434896,-0.05798834965,50.0000,2.164
2743000,4049782.3780,-235096.6965,4905414.3356,-5.0450,7.3758,4.4883,0.000,0.000,0.000,0.000,0.000,0.000,0.88312545838,-0.05798660655,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049782.3780,-235096.6965,4905414.3356,-5.0450,7.3758,4.4883,0.000,0.000,0.000,0.88312545838,-0.05798660655,50.0000,2.164
2744000,4049777.3330,-235089.3206,4905418.8239,-5.0450,7.3758,4.4883,0.000,0.000,0.000,0.000,0.000,0.000,0.88312656780,-0.05798486345,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049777.3330,-235089.3206,4905418.8239,-5.0450,7.3758,4.4883,0.000,0.000,0.000,0.88312656780,-0.05798486345,50.0000,2.164
2745000,4049772.2879,-235081.9448,4905423.3122,-5.0451,7.3758,4.4883,0.000,0.000,0.000,0.000,0.000,0.000,0.88312767722,-0.05798312034,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049772.2879,-235081.9448,4905423.3122,-5.0451,7.3758,4.4883,0.000,0.000,0.000,0.88312767722,-0.05798312034,50.0000,2.164
2746000,4049767.2429,-235074.5690,4905427.8005,-5.0451,7.3758,4.4883,0.000,0.000,0.000,0.000,0.000,0.000,0.88312878664,-0.05798137723,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049767.2429,-235074.5690,4905427.8005,-5.0451,7.3758,4.4883,0.000,0.000,0.000,0.88312878664,-0.05798137723,50.0000,2.164
2747000,4049762.1978,-235067.1932,4905432.2887,-5.0451,7.3758,4.4883,0.000,0.000,0.000,0.000,0.000,0.000,0.88312989606,-0.05797963413,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4049762.1978,-235067.1932,4905432.2887,-5.0451,7.3758,4.4883,0.000,0.000,0.000,0.88312989606,-0.05797963413,50.0000,2.164
